Sale,Discount,TVSpending,StockRate,Price,Radio,OnlineAdsSpending
250916,0.33633516017578674,-0.6290007217428694,1.1702615585362122,-0.38569335686472866,-1.1837302017044953,-1.3729928903774182
279656,0.12982939646975394,0.44809790290483015,0.5074685102087227,-1.0503595594650696,-1.2458789732994575,-0.6539585553908752
152208,-1.52221671317851,1.182570912036039,1.7284030729172561,1.0400673057080232,1.0875249056750353,-0.7941084928321048
166535,1.4376992332746297,-1.6193919436908435,0.2632815976670159,0.4901966475982422,0.014046123580232378,0.25497721884408275
170712,-0.2831821309423122,0.9788523073092096,0.08886237442293994,-0.8138807378145165,-1.5588827866049948,0.5155469339682288
114963,0.4740056693131422,-0.85619163346316,-1.1320721882855935,0.910348340433691,-1.6029519155541498,-0.491381607486259
343367,0.7493466875878527,0.8099918301323704,0.8214231120480598,-1.3993380147163712,-0.8628165447414173,0.24275509144869234
90771,-0.07667636723627924,-1.5468730250692548,-1.515794479422561,0.7622620880408685,-1.1724304250508657,-0.9183254363077638
225912,0.5428409238818199,1.1035708340207337,0.8563069566968751,-0.11821973820172446,-1.6402411785111273,1.196458587387861
9036,0.4740056693131422,-0.42720894818714483,-0.6436983632021801,1.5945297855974265,0.5519154922929969,0.4165617256892323
55609,0.4740056693131422,0.6286945335783993,0.6470038888039839,1.1410873848597158,1.0389358660644286,1.6654948620141437
60247,-0.7650289129230557,-0.9232803915116343,0.8911908013456904,0.6233594792072915,-1.0018037975810603,-0.46374428146067176
289753,-0.6961936583543782,-0.19336171060303714,0.7516554227504293,-1.149083727726951,-0.09104179929852203,-0.7775282546973165
189490,-0.6961936583543782,0.2790622592578907,0.8563069566968751,-0.7828859408020653,-1.123841385440259,1.0066110851535472
252883,-1.4533814586098324,-1.4386201465471737,-1.6902137026666373,-1.2845424702258115,0.9259380995281336,1.6812013205204883
227072,-0.07667636723627924,0.7138254380472208,-0.25997607206521256,-1.4819908067495742,-0.8888060310447652,1.0456614833630036
194077,0.19866465103843167,0.37102465606062973,-1.236723722232039,0.3329267516461753,0.08297476116737236,0.9812283263174012
175813,0.267499905607109,1.5612808203932234,-0.9227691203927019,1.5658308994747867,-0.8944559193715799,0.8973778441952738
136226,-1.52221671317851,-0.7207879520755079,-0.36462760601165817,1.6645550677366685,-1.5114237246597508,0.6369591527106117
118408,0.33633516017578674,1.097440007567218,0.6470038888039839,1.40856100352272,1.1248141686320128,0.8996216239818944
192619,1.0935229604312409,-0.23049700226433373,-0.469279139958104,0.009203316182796782,0.9327179655203112,1.0269021898585158
151071,-0.6961936583543782,-0.3462820390007347,-0.5739306739045495,-1.2053335445273252,-0.2718382257565941,0.19465406227301174
178632,1.6442049969806625,0.581925086061578,-0.9227691203927019,0.1894323210329756,1.6423439393682442,1.5107927181683407
260823,-0.5585231492170227,-0.10209997968070006,0.9958423352921362,-0.7438554556752751,-1.326107387540227,-1.6763670198924816
236175,0.40517041474446447,-1.680349875285802,-0.29485991671402784,-1.0331402277914856,0.7055924547823581,1.606703516643554
298304,-0.007841112667601517,0.7544640591105263,-1.3064914115296697,-1.5887506631257948,-0.527213178128621,0.0002111264372539335
136020,-1.52221671317851,0.24525513052850295,1.0656100245897666,0.9838174889076492,-0.6334310786727383,0.27496627627008347
143800,0.7493466875878527,-0.9763558319520722,-1.3413752561784849,-1.1479357722820454,0.8954287025633338,1.1218529094827234
34991,1.5753697424119846,-1.6232456060330533,-1.6902137026666373,1.126163964075943,1.0129463797610807,-1.6463348904407895
132598,0.33633516017578674,1.1491141162468521,0.29816544231583114,0.051677667644304,1.0400658437297916,-0.655835563481606
196352,-0.7650289129230557,1.4328837978095894,-0.3297437613628429,1.2386635976766918,-1.6176416252038683,-0.23668023949635186
220949,-0.9026994220604112,0.4731467081291951,1.100493869238582,-0.4384993073303862,1.5688953911196524,1.1271818864759475
135953,-0.35201738551098977,-0.03098239281991518,0.5423523548575381,0.6371349445461584,0.9474076751700296,0.9726739158809096
187656,-1.0403699311977666,0.282215255719699,0.19351390836938576,-1.391302326602032,1.2479817341565744,1.0191136850222655
178233,-0.007841112667601517,1.0172137642612091,-0.29485991671402784,0.5005282466023926,-0.18031003486219513,0.8391366563685186
195409,-1.0403699311977666,-0.10297581203120228,1.4493323157267344,-0.29500487671718656,-0.17692010186610627,1.502044134481084
85503,0.12982939646975394,-1.3692542243873933,-0.190208382767582,1.3787141619551744,-0.1328509729169512,-0.037997854352219335
285650,-1.3157109494724772,1.5265978593133334,-1.236723722232039,0.2927483110744792,0.025345900233861886,-1.1551520778244475
309813,0.7493466875878527,1.6861745135748478,-0.3297437613628429,-1.072170712918276,-0.2661883374297794,0.08893751463415313
169557,-0.5585231492170227,0.8383687982886443,1.3795646264291037,-0.6279119557398096,-1.0684724798374743,-0.32253717854305336
194487,1.7130402515493401,-0.7640540701903203,-0.3297437613628429,-1.2707670048869444,-1.4967340150100326,-0.47375499127790244
230924,-0.07667636723627924,-0.2599249692412101,0.5074685102087227,-1.1387521287228006,-0.5362529994515246,-0.45780042250669106
160106,0.8181819421565304,-1.2014447460311573,-1.3064914115296697,-1.1100532426001606,-0.9498248249743645,-0.5063221603923629
143668,-0.5585231492170227,0.4794527010528115,-1.3064914115296697,1.4521833104291328,-0.2537585831107869,-0.08413557621460689
132537,-0.007841112667601517,-1.15257330087313,0.7516554227504293,-0.49819299046547727,0.3473895348623028,0.18219461201557488
175255,0.12982939646975394,0.57894725606987,-0.5390468292557343,1.069914147275569,0.1914526170422156,-1.0620567914853303
255333,-0.14551162180495678,-1.5871613131923596,0.19351390836938576,-1.3614554850344864,0.2818508302712517,-0.2760650471932368
139008,-0.007841112667601517,-1.4594649564891278,-1.0623044989879629,-1.0193647624526185,-0.458284540541481,0.5882432415741745
137653,1.2311934695685964,-1.1664114520110662,0.1237462190717552,-0.8965335298477195,-1.4537948637262406,-0.31803883156699164
150156,-0.6961936583543782,-0.6358322140767871,-0.6088145185533649,1.525652458903091,-1.1735604027162287,-0.0024749368649987086
191037,0.33633516017578674,1.3213027563556,0.29816544231583114,1.642743914283462,-1.1972899336888507,1.3585608895683843
120340,-1.6598872223158654,0.45668105993975233,1.6237515389708101,1.0435111720427401,-0.3712762603085338,-0.6202587089802839
254624,0.12982939646975394,0.8933710699001874,-0.22509222741639728,0.5154516673861652,-0.2379388957957056,0.33531100764679506
281490,0.7493466875878527,-0.9900188166199078,-1.655329858017822,-1.1582673712861957,-0.4243852105805925,0.7054915228279249
71342,0.8181819421565304,-0.9139965685963102,0.228397753018201,0.9723379344585931,0.5440056486354562,1.050310853978549
82411,1.5753697424119846,-0.021523403434490482,0.6470038888039839,0.36851337043824867,-0.870726388398958,-0.31139379142969215
347476,-0.4896878946483452,0.22213315647524273,1.100493869238582,-1.4659194305208958,-0.3633664166509931,-1.4348154959405097
50418,0.6116761784504976,-1.3200324462891653,-0.5041629846069192,1.1525669393087719,1.0581454863755988,1.1812267746056093
168790,0.12982939646975394,1.2077948837305044,0.6121200441551686,0.14121819234694052,-0.8311771701112547,-1.61012157917307
211545,0.267499905607109,-0.48518904979039557,0.5074685102087227,0.25142191505787775,-1.4594447520530551,0.2079117803391502
82202,-1.591051967747188,-0.6431892058210062,0.6470038888039839,1.5084331272295068,-0.595011838050398,-0.2631093764060665
130898,0.19866465103843167,-0.7843733807219733,-0.190208382767582,1.4418517114249825,1.4287781606146466,1.0898466853149182
255252,-0.6273584037857005,-0.15535058659123832,0.716771578101614,-0.6944933715443343,-1.3057677895636939,-1.6968091482369343
226931,-1.6598872223158654,0.2536631210933246,-0.36462760601165817,0.2410903160537274,1.5485557931431193,-0.4906480640944791
88686,0.6805114330191749,0.13279825672401066,-1.515794479422561,1.2708063501340485,-0.6978398055984265,-1.451201560824533
72899,1.3688639787059518,-1.4083163472197948,-1.4111429454761153,1.1066487215125478,0.9417577868432149,0.013695379962618553
156886,0.267499905607109,-0.8339454917604021,-0.5739306739045495,-0.15839817877342033,-0.30347760038675675,-0.014092969702452846
129627,-0.07667636723627924,-1.5316335421705156,0.40281697626227697,-1.3648993513692032,0.7406217624086097,-0.9059091356616079
175197,0.8181819421565304,0.09040797095970045,0.716771578101614,1.060730503716324,1.0547555533795099,1.476326966157509
101119,-0.007841112667601517,1.481930409437717,-0.5390468292557343,0.5717014841865393,-0.22550914147671314,0.2112882374219014
217230,-0.4208526400796675,-0.8758102781144109,1.6237515389708101,-0.7048249705484847,0.8118103553264755,-0.5690940574036403
301850,1.5753697424119846,0.7026147839607915,-0.9227691203927019,-0.903421262517153,1.3632394560235954,-0.12071565917821613
206238,-0.9715346766290889,1.6548197154268665,-1.1320721882855935,0.22501893982504897,1.6050546764112668,-0.7821884127156826
90201,-1.4533814586098324,0.4531777305377432,1.6237515389708101,1.713917151867609,-0.03567289369573745,-1.596766774481549
185625,0.33633516017578674,0.10985144914085097,-0.469279139958104,-0.21120412923907791,-0.7170494259095966,1.507178938223543
28914,-0.2143468763736345,-0.8190563418018634,0.2632815976670159,1.3454234540529122,0.41518819478407987,-0.8994798435807142
235689,0.6805114330191749,-0.20807569409147544,-1.1320721882855935,0.07578473198732144,-1.5758324515854392,-1.6638320578153027
97031,-0.6961936583543782,-0.9495553620267025,-1.0623044989879629,0.49708438026767565,0.2671611206215333,-0.31957064276747316
393914,-1.3157109494724772,1.3908438449854805,-0.39951145066047344,-1.5175774255416479,1.305610595090085,0.87875878692745
119643,-1.4533814586098324,-0.8025906936124206,-1.0274206543391478,-1.0388800050160136,1.7011027779671177,1.1134818848941772
108432,-0.4208526400796675,-0.6326792176149789,-0.25997607206521256,-0.6657944854216944,-1.1611306483972363,1.2207410311363374
158990,1.2311934695685964,0.060279338102422156,0.19351390836938576,-0.4258717974364245,-1.5893921835697946,-0.1318482588887571
274622,0.9558524512938859,1.5488440010160909,-1.0274206543391478,-1.4475521434024063,0.4163181724494428,1.292606708725121
180023,1.5753697424119846,0.29237491098552537,1.3446807817802884,0.3329267516461753,1.41860836162638,-1.4786770758078158
244496,-0.7650289129230557,1.3451253962892615,-1.4460267901249306,-1.5474242671091931,1.3078705504208108,1.057031405935591
292330,1.1623582149999188,-0.3159782396733558,0.6818877334527987,-0.8379878021575341,-0.6017917040425756,0.2181706004212476
102707,-1.2468756949037993,-0.5888876000898651,-1.5506783240713764,0.9975929542465161,-1.2967279682407904,-0.6621569815342969
146176,1.300028724137274,1.305712940516659,0.29816544231583114,0.8345832810699214,-1.143051005751429,0.4547167694646039
102803,1.6442049969806625,-1.1860300966623172,0.9609584906433208,-0.44194317366510294,-0.5068735801520878,-0.6508194211701702
41789,-0.5585231492170227,0.6446346823575407,0.9958423352921362,1.5245045034581852,-1.3227174545441382,0.2873286399021376
55088,0.6116761784504976,-0.7533689155141926,-0.783233741797441,1.123868053186132,-1.326107387540227,-1.2965209917843705
124277,0.19866465103843167,-1.5875116461325607,0.7865392673992445,-0.6531669755277328,0.2682910982868963,0.6448447441722452
170390,0.33633516017578674,1.4172939819706492,-0.22509222741639728,0.2330546279393882,0.8954287025633338,-0.04776045390458327
169485,-0.6961936583543782,0.31637271738928757,-0.05067300417232114,-0.7117127032179184,1.7022327556324806,-1.1795531830039474
87091,-0.9715346766290889,1.3876908485236723,0.9260746459945056,1.2937654590321603,-0.9057556960252094,0.1759487057826258
139667,0.6805114330191749,0.23579614114307826,-1.515794479422561,0.7427468454774736,1.3993987413152098,0.6259883640423753
206986,1.5753697424119846,1.6262675808004923,-0.5390468292557343,0.7806293751593582,-1.1328812067631624,-0.8345288911997378
95297,-1.6598872223158654,-0.679623831601901,-0.6436983632021801,0.2364984942741051,0.4298779044337982,0.945608322204798
138118,1.0246877058625636,0.6314971971000065,0.3330492869646464,0.7071602266854002,1.189222895557701,-0.02258265572202254
193032,-0.4208526400796675,1.3645688744704123,1.0656100245897666,-1.0285484060118633,-0.7136594929135078,0.044978848141464474
35009,-1.0403699311977666,-1.0313581035636152,0.6121200441551686,0.4167274991242839,-1.1396610727553402,1.6204250930309652
268576,-1.6598872223158654,1.1566462744611719,1.1353777138873968,-0.30189260938662,-1.4198955337653518,-0.9566422911254397
99872,1.506534487843307,-0.9094422403736984,1.2400292478338426,0.38114088033221055,0.5451356263008191,-0.2999375696345422
169119,-0.2831821309423122,1.2090210490212074,-1.7250975473154524,0.08267246465675508,-0.17918005719683217,-1.147331210779736
168632,-0.007841112667601517,0.20759433945690497,-0.9227691203927019,-1.0825023119224264,1.0807450396828577,1.1901479567379905
205285,1.6442049969806625,-0.23575199636734734,-1.5855621687201915,0.3799929248873048,0.8716991715907119,0.2532943840041173
124960,-0.14551162180495678,-0.9071650762623924,0.08886237442293994,-0.8414316684922509,-0.9193154280095648,-0.9995545795445603
249394,-1.4533814586098324,0.8741027581891375,0.8214231120480598,0.11022339533448944,0.3270499368857697,0.2825821826612094
186589,-0.35201738551098977,0.4974948474731584,0.6470038888039839,-0.855207133831118,-0.04019280435718925,-0.38815694989888766
284110,0.8870171967252082,1.542713174562575,-1.5855621687201915,0.3237431080869307,1.4717173118984386,-1.1847634985661484
86494,0.5428409238818199,-0.9910698154405104,-1.1320721882855935,1.6094532063811997,-0.7712883538470183,0.7191160125899535
185336,0.7493466875878527,-0.5463221478554546,0.8214231120480598,-0.8276562031533837,0.4976765643555752,-1.2723572094669169
188486,0.06099414190107621,1.2135753772438198,1.5191000050243648,0.2571616922824058,0.8852589035750673,-1.6251376438989162
204376,1.1623582149999188,0.03242786935644971,-0.39951145066047344,0.1687691230246749,1.3440298357124252,1.2932000158802368
76035,1.300028724137274,0.027698374663737486,0.3679331316134617,1.7219528399819484,-0.8955858970369428,0.5249211870190624
123671,-1.2468756949037993,1.551646664537698,0.15863006372057048,0.6382828999910642,1.690932978978851,-0.30364843620472265
220972,-0.007841112667601517,-0.02905556164881018,-0.5390468292557343,0.5625178406272947,1.2332920245068562,0.9348748563986075
310479,0.33633516017578674,1.5595291556922188,-0.25997607206521256,-1.1961499009680805,-0.7249592695671373,0.9154251691136218
114024,-0.07667636723627924,-0.036237386922928785,0.6818877334527987,0.9930011324668938,-0.6944498726023376,0.5416632361961551
140171,-0.5585231492170227,-1.0595599052497886,-1.1669560329344089,-1.0021454307790343,0.0050063022573287735,1.5093903558017026
155919,-1.1780404403351217,1.4171188155005487,0.15863006372057048,-0.2548264361454905,0.5858148222538854,-1.1393161704842596
126932,0.267499905607109,0.5959384036696141,-1.0623044989879629,-0.353550604407372,-0.44133487556103673,0.9249288709982987
184412,1.2311934695685964,1.3218282557659007,0.9609584906433208,1.1445312511944328,0.7733911147041351,-0.5291159425516394
137290,-1.0403699311977666,0.7418520732632936,-0.3297437613628429,-0.3845454014198231,0.2863707409327035,0.046089950631954486
154552,-0.07667636723627924,-0.37763683714871604,1.414448471077919,1.1158323650717927,-0.8164874604615363,-0.999694815781224
278912,-1.4533814586098324,-0.13800910605129335,-0.36462760601165817,-1.414261435500144,-0.4729742501911993,-1.3860672225956114
183431,-0.4896878946483452,0.9294553627408813,1.414448471077919,0.7473386672570959,1.6174844307302594,0.16341374370544695
147369,-1.1092051857664442,-1.169739614942975,-0.190208382767582,0.08726428643637738,-1.5159436353212028,1.2595648938865676
366558,-1.728722476884543,1.6618263742308848,0.2632815976670159,-1.4819908067495742,0.5790349562617076,-1.5453863748484997
61410,-0.2143468763736345,0.8593887747006992,1.4842161603755495,1.091725300728775,-1.5939120942312464,1.6518703722521157
273008,-0.6273584037857005,1.2146263760644225,-0.8878852757438869,-0.30992829750095924,0.3112302495706884,-1.6597975691605136
166722,0.6116761784504976,1.3216530892958005,0.019094685125309402,0.8977208305397294,-0.6469908106570937,0.09333877498483206
187806,-0.9715346766290889,-0.7153577915023938,0.6121200441551686,-1.285690425670717,-0.6989697832637894,-1.6964531639438645
147678,0.12982939646975394,-0.9483291967359994,-0.190208382767582,0.13433045967750687,-0.7147894705788708,-1.3706412365625944
5483,0.4740056693131422,-1.4866157593546985,-0.190208382767582,0.8747617216416171,-0.9769442889430753,-0.553700433579084
169798,0.8181819421565304,0.6430581841266365,-1.3413752561784849,0.41213567734466167,1.4299081382800094,-0.044955729171307524
221390,-0.8338641674917334,0.4451200729131224,-0.7483498971486258,-0.4499788617794422,-1.188250112365947,1.1008821984000767
261429,-1.1780404403351217,1.0920098469941038,-0.783233741797441,-0.23875505991681228,0.960967407154385,1.6820427379404712
219260,0.6805114330191749,1.152617445648861,-0.7134660524998107,-0.9424517476439433,0.07393493984446876,0.15608909719046893
197033,-1.591051967747188,0.9361116886046985,0.7516554227504293,-1.2638792722175107,0.6129342862225962,-1.0548076567900941
16825,-0.4208526400796675,-0.5967700912443856,-1.0623044989879629,1.7357283053208152,1.6773732469944957,-0.6690177697280023
177071,-0.9026994220604112,-1.2871011499102798,0.6121200441551686,-1.2351803860948707,1.2186023148571377,0.48091937091509235
129934,-0.7650289129230557,0.608900722457048,-0.9576529650415172,-0.16987773322247646,-1.556622831274269,0.7635924744180161
355017,-1.2468756949037993,0.5894572442758976,-0.783233741797441,-1.5347967572152317,0.8197201989840162,1.132111729564821
105098,-0.5585231492170227,-0.7605507407883113,1.7284030729172561,1.1077966769574534,1.5203063515090456,-1.0721969501364044
256235,1.1623582149999188,-1.2888528146112843,-0.8530014310950715,-0.7874777625816878,-0.6910599396062488,-0.8928995278603362
85286,-0.007841112667601517,-1.4967754146205248,0.15863006372057048,0.9734858899034984,-1.1385310950899772,1.1436218883740723
297762,1.0246877058625636,-0.5235505067423952,-0.9227691203927019,-1.237476296984682,-0.457154562876118,-0.6165478424101035
52647,-1.52221671317851,-1.130502325640473,1.2400292478338426,0.8908330978702955,-0.045842692684004004,-0.8829535424600272
